customer_id,full_name,email,city,segment,signup_date
1339,Customer 1339,c1339@example.com,Kolkata,regular,2025-02-23
1340,Customer 1340,c1340@example.com,Kolkata,premium,2023-07-04
1341,Customer 1341,c1341@example.com,Delhi,premium,2025-03-12
1342,Customer 1342,c1342@example.com,Hyderabad,regular,2023-09-16
1343,Customer 1343,c1343@example.com,Bangalore,regular,2025-06-11
1344,Customer 1344,c1344@example.com,Pune,regular,2024-06-15
1345,Customer 1345,c1345@example.com,Pune,regular,2024-02-20
1346,Customer 1346,c1346@example.com,Chennai,regular,2025-01-21
1347,Customer 1347,c1347@example.com,Bangalore,regular,2023-11-02
1348,Customer 1348,c1348@example.com,Mumbai,regular,2024-04-02
1349,Customer 1349,c1349@example.com,Chennai,premium,2024-10-16
1350,Customer 1350,c1350@example.com,Bangalore,regular,2023-02-03
1351,Customer 1351,c1351@example.com,Bangalore,regular,2025-04-12
1352,Customer 1352,c1352@example.com,Chennai,regular,2024-09-05
1353,Customer 1353,c1353@example.com,Pune,regular,2023-08-24
1354,Customer 1354,c1354@example.com,Kolkata,regular,2024-07-11
1355,Customer 1355,c1355@example.com,Delhi,regular,2023-08-21
1356,Customer 1356,c1356@example.com,Pune,regular,2023-12-06
1357,Customer 1357,c1357@example.com,Mumbai,regular,2023-07-31
1358,Customer 1358,c1358@example.com,Mumbai,regular,2024-04-27
1359,Customer 1359,c1359@example.com,Delhi,regular,2024-02-22
1360,Customer 1360,c1360@example.com,Delhi,regular,2023-08-04
1361,Customer 1361,c1361@example.com,Bangalore,regular,2023-06-18
1362,Customer 1362,c1362@example.com,Delhi,premium,2023-09-27
1363,Customer 1363,c1363@example.com,Kolkata,regular,2024-02-07
1364,Customer 1364,c1364@example.com,Bangalore,premium,2024-06-12
1365,Customer 1365,c1365@example.com,Delhi,regular,2024-06-29
1366,Customer 1366,c1366@example.com,Hyderabad,premium,2023-11-30
1367,Customer 1367,c1367@example.com,Chennai,premium,2023-10-23
1368,Customer 1368,c1368@example.com,Chennai,regular,2023-11-05
1369,Customer 1369,c1369@example.com,Hyderabad,regular,2025-01-03
1370,Customer 1370,c1370@example.com,Chennai,regular,2023-05-10
1371,Customer 1371,c1371@example.com,Delhi,regular,2023-06-13
1372,Customer 1372,c1372@example.com,Kolkata,premium,2025-02-28
1373,Customer 1373,c1373@example.com,Mumbai,premium,2023-10-21
1374,Customer 1374,c1374@example.com,Hyderabad,regular,2024-04-10
1375,Customer 1375,c1375@example.com,Delhi,vip,2024-08-11
1376,Customer 1376,c1376@example.com,Delhi,regular,2025-02-16
1377,Customer 1377,c1377@example.com,Bangalore,premium,2023-02-05
1378,Customer 1378,c1378@example.com,Delhi,premium,2024-06-17
1379,Customer 1379,c1379@example.com,Hyderabad,premium,2023-10-19
1380,Customer 1380,c1380@example.com,Chennai,premium,2023-03-08
1381,Customer 1381,c1381@example.com,Chennai,regular,2024-08-21
1382,Customer 1382,c1382@example.com,Delhi,premium,2023-02-02
1383,Customer 1383,c1383@example.com,Bangalore,regular,2024-07-19
1384,Customer 1384,c1384@example.com,Mumbai,regular,2023-06-08
1385,Customer 1385,c1385@example.com,Chennai,premium,2024-09-30
1386,Customer 1386,c1386@example.com,Mumbai,regular,2023-11-29
1387,Customer 1387,c1387@example.com,Delhi,regular,2024-11-05
1388,Customer 1388,c1388@example.com,Mumbai,premium,2023-06-04
1389,Customer 1389,c1389@example.com,Hyderabad,regular,2025-02-03
1390,Customer 1390,c1390@example.com,Hyderabad,regular,2023-11-12
1391,Customer 1391,c1391@example.com,Delhi,regular,2024-03-09
1392,Customer 1392,c1392@example.com,Hyderabad,regular,2025-04-04
1393,Customer 1393,c1393@example.com,Mumbai,regular,2024-05-24
1394,Customer 1394,c1394@example.com,Pune,vip,2023-01-16
1395,Customer 1395,c1395@example.com,Delhi,regular,2024-10-08
1396,Customer 1396,c1396@example.com,Bangalore,regular,2023-03-09
1397,Customer 1397,c1397@example.com,Pune,premium,2025-02-24
1398,Customer 1398,c1398@example.com,Delhi,regular,2024-10-03
1399,Customer 1399,c1399@example.com,Mumbai,regular,2023-09-28
1400,Customer 1400,c1400@example.com,Bangalore,regular,2024-10-20
1401,Customer 1401,c1401@example.com,Chennai,regular,2023-11-28
1402,Customer 1402,c1402@example.com,Kolkata,regular,2023-08-20
1403,Customer 1403,c1403@example.com,Delhi,regular,2023-09-23
1404,Customer 1404,c1404@example.com,Delhi,regular,2023-03-09
1405,Customer 1405,c1405@example.com,Mumbai,regular,2023-06-20
1406,Customer 1406,c1406@example.com,Mumbai,regular,2023-11-01
1407,Customer 1407,c1407@example.com,Mumbai,regular,2023-08-18
1408,Customer 1408,c1408@example.com,Delhi,premium,2024-09-17
1409,Customer 1409,c1409@example.com,Chennai,regular,2023-09-22
1410,Customer 1410,c1410@example.com,Mumbai,premium,2023-09-06
1411,Customer 1411,c1411@example.com,Pune,regular,2024-01-21
1412,Customer 1412,c1412@example.com,Delhi,regular,2024-04-01
1413,Customer 1413,c1413@example.com,Delhi,regular,2023-04-04
1414,Customer 1414,c1414@example.com,Bangalore,regular,2024-01-28
1415,Customer 1415,c1415@example.com,Bangalore,regular,2023-07-12
1416,Customer 1416,c1416@example.com,Bangalore,premium,2025-03-15
1417,Customer 1417,c1417@example.com,Mumbai,premium,2025-06-10
1418,Customer 1418,c1418@example.com,Bangalore,regular,2024-07-08
1419,Customer 1419,c1419@example.com,Hyderabad,premium,2023-05-05
1420,Customer 1420,c1420@example.com,Mumbai,premium,2023-11-08
1421,Customer 1421,c1421@example.com,Mumbai,premium,2023-05-17
1422,Customer 1422,c1422@example.com,Bangalore,regular,2023-12-21
1423,Customer 1423,c1423@example.com,Delhi,regular,2024-05-01
1424,Customer 1424,c1424@example.com,Delhi,regular,2023-04-23
1425,Customer 1425,c1425@example.com,Kolkata,regular,2025-04-04
1426,Customer 1426,c1426@example.com,Delhi,regular,2024-12-17
1427,Customer 1427,c1427@example.com,Kolkata,premium,2023-09-11
1428,Customer 1428,c1428@example.com,Pune,regular,2023-06-21
1429,Customer 1429,c1429@example.com,Mumbai,regular,2024-02-02
1430,Customer 1430,c1430@example.com,Delhi,regular,2023-04-13
1431,Customer 1431,c1431@example.com,Mumbai,premium,2025-02-13
1432,Customer 1432,c1432@example.com,Bangalore,premium,2023-10-20
1433,Customer 1433,c1433@example.com,Hyderabad,vip,2025-01-25
1434,Customer 1434,c1434@example.com,Mumbai,vip,2024-08-20
1435,Customer 1435,c1435@example.com,Mumbai,regular,2024-06-27
1436,Customer 1436,c1436@example.com,Mumbai,regular,2024-04-19
1437,Customer 1437,c1437@example.com,Delhi,regular,2024-07-19
1438,Customer 1438,c1438@example.com,Mumbai,regular,2023-01-09
1439,Customer 1439,c1439@example.com,Kolkata,regular,2023-05-02
1440,Customer 1440,c1440@example.com,Chennai,regular,2024-06-07
1441,Customer 1441,c1441@example.com,Kolkata,regular,2023-11-13
1442,Customer 1442,c1442@example.com,Bangalore,regular,2024-10-28
1443,Customer 1443,c1443@example.com,Hyderabad,regular,2023-03-14
1444,Customer 1444,c1444@example.com,Pune,regular,2024-10-21
1445,Customer 1445,c1445@example.com,Delhi,regular,2023-10-16
1446,Customer 1446,c1446@example.com,Pune,regular,2023-07-04
1447,Customer 1447,c1447@example.com,Delhi,regular,2023-07-09
1448,Customer 1448,c1448@example.com,Bangalore,regular,2023-03-10
1449,Customer 1449,c1449@example.com,Hyderabad,premium,2023-04-25
1450,Customer 1450,c1450@example.com,Delhi,regular,2023-12-02
1451,Customer 1451,c1451@example.com,Mumbai,regular,2024-12-10
1452,Customer 1452,c1452@example.com,Hyderabad,regular,2023-07-10
1453,Customer 1453,c1453@example.com,Bangalore,regular,2025-01-12
1454,Customer 1454,c1454@example.com,Mumbai,regular,2025-05-11
1455,Customer 1455,c1455@example.com,Delhi,regular,2024-07-02
1456,Customer 1456,c1456@example.com,Delhi,regular,2024-09-05
1457,Customer 1457,c1457@example.com,Hyderabad,regular,2023-06-19
1458,Customer 1458,c1458@example.com,Bangalore,regular,2023-10-04
1459,Customer 1459,c1459@example.com,Kolkata,regular,2024-03-13
1460,Customer 1460,c1460@example.com,Bangalore,premium,2025-01-11
1461,Customer 1461,c1461@example.com,Kolkata,premium,2025-05-17
1462,Customer 1462,c1462@example.com,Hyderabad,regular,2024-06-24
1463,Customer 1463,c1463@example.com,Bangalore,regular,2025-04-06
1464,Customer 1464,c1464@example.com,Chennai,regular,2023-02-07
1465,Customer 1465,c1465@example.com,Delhi,regular,2023-01-25
1466,Customer 1466,c1466@example.com,Mumbai,regular,2023-07-15
1467,Customer 1467,c1467@example.com,Pune,vip,2023-11-08
1468,Customer 1468,c1468@example.com,Mumbai,regular,2023-08-21
1469,Customer 1469,c1469@example.com,Bangalore,premium,2023-05-09
1470,Customer 1470,c1470@example.com,Pune,regular,2025-04-04
1471,Customer 1471,c1471@example.com,Chennai,vip,2025-02-11
1472,Customer 1472,c1472@example.com,Hyderabad,vip,2024-07-29
1473,Customer 1473,c1473@example.com,Mumbai,regular,2024-01-01
1474,Customer 1474,c1474@example.com,Hyderabad,regular,2023-06-19
1475,Customer 1475,c1475@example.com,Bangalore,premium,2025-02-09
1476,Customer 1476,c1476@example.com,Pune,premium,2025-02-01
1477,Customer 1477,c1477@example.com,Bangalore,regular,2023-12-26
1478,Customer 1478,c1478@example.com,Hyderabad,regular,2023-12-16
1479,Customer 1479,c1479@example.com,Delhi,regular,2023-07-19
1480,Customer 1480,c1480@example.com,Mumbai,premium,2025-06-11
1481,Customer 1481,c1481@example.com,Hyderabad,regular,2023-08-25
1482,Customer 1482,c1482@example.com,Pune,regular,2024-05-13
1483,Customer 1483,c1483@example.com,Pune,regular,2023-05-19
1484,Customer 1484,c1484@example.com,Mumbai,premium,2023-01-12
1485,Customer 1485,c1485@example.com,Mumbai,regular,2025-06-06
1486,Customer 1486,c1486@example.com,Pune,regular,2023-12-30
1487,Customer 1487,c1487@example.com,Chennai,premium,2024-02-14
1488,Customer 1488,c1488@example.com,Pune,regular,2024-08-26
1489,Customer 1489,c1489@example.com,Bangalore,premium,2023-11-18
1490,Customer 1490,c1490@example.com,Pune,premium,2024-01-26
1491,Customer 1491,c1491@example.com,Mumbai,regular,2023-04-23
1492,Customer 1492,c1492@example.com,Bangalore,regular,2024-08-17
1493,Customer 1493,c1493@example.com,Delhi,premium,2023-03-12
1494,Customer 1494,c1494@example.com,Chennai,regular,2023-03-26
1495,Customer 1495,c1495@example.com,Bangalore,regular,2024-10-02
1496,Customer 1496,c1496@example.com,Chennai,regular,2023-01-14
1497,Customer 1497,c1497@example.com,Pune,regular,2024-06-18
1498,Customer 1498,c1498@example.com,Hyderabad,regular,2023-03-26
1499,Customer 1499,c1499@example.com,Hyderabad,regular,2023-01-24
1500,Customer 1500,c1500@example.com,Mumbai,regular,2024-07-28
1501,Customer 1501,c1501@example.com,Pune,regular,2024-01-30
1502,Customer 1502,c1502@example.com,Delhi,regular,2023-07-19
1503,Customer 1503,c1503@example.com,Mumbai,premium,2025-01-13
1504,Customer 1504,c1504@example.com,Bangalore,premium,2025-01-05
1505,Customer 1505,c1505@example.com,Hyderabad,regular,2023-09-22
1506,Customer 1506,c1506@example.com,Chennai,regular,2024-12-12
1507,Customer 1507,c1507@example.com,Mumbai,regular,2025-05-21
1508,Customer 1508,c1508@example.com,Mumbai,regular,2023-04-26
1509,Customer 1509,c1509@example.com,Pune,vip,2023-09-12
1510,Customer 1510,c1510@example.com,Kolkata,regular,2023-02-22
1511,Customer 1511,c1511@example.com,Mumbai,regular,2023-07-01
1512,Customer 1512,c1512@example.com,Mumbai,premium,2024-08-24
1513,Customer 1513,c1513@example.com,Pune,regular,2024-07-06
1514,Customer 1514,c1514@example.com,Pune,regular,2024-09-21
1515,Customer 1515,c1515@example.com,Chennai,premium,2023-07-22
1516,Customer 1516,c1516@example.com,Mumbai,premium,2025-03-09
1517,Customer 1517,c1517@example.com,Bangalore,regular,2024-09-12
1518,Customer 1518,c1518@example.com,Chennai,regular,2023-11-11
1519,Customer 1519,c1519@example.com,Delhi,premium,2024-12-30
1520,Customer 1520,c1520@example.com,Delhi,regular,2023-01-25
1521,Customer 1521,c1521@example.com,Mumbai,regular,2023-05-15
1522,Customer 1522,c1522@example.com,Chennai,regular,2024-11-10
1523,Customer 1523,c1523@example.com,Bangalore,vip,2024-11-30
1524,Customer 1524,c1524@example.com,Delhi,regular,2024-06-22
1525,Customer 1525,c1525@example.com,Pune,regular,2024-09-06
1526,Customer 1526,c1526@example.com,Hyderabad,regular,2025-05-08
1527,Customer 1527,c1527@example.com,Hyderabad,regular,2024-01-09
1528,Customer 1528,c1528@example.com,Delhi,regular,2023-10-01
1529,Customer 1529,c1529@example.com,Pune,premium,2024-02-29
1530,Customer 1530,c1530@example.com,Delhi,premium,2023-01-09
1531,Customer 1531,c1531@example.com,Hyderabad,regular,2023-02-14
1532,Customer 1532,c1532@example.com,Chennai,regular,2023-02-20
1533,Customer 1533,c1533@example.com,Pune,regular,2023-07-27
1534,Customer 1534,c1534@example.com,Hyderabad,premium,2025-03-07
1535,Customer 1535,c1535@example.com,Bangalore,regular,2023-09-16
1536,Customer 1536,c1536@example.com,Bangalore,premium,2023-11-15
1537,Customer 1537,c1537@example.com,Mumbai,regular,2023-11-24
1538,Customer 1538,c1538@example.com,Pune,premium,2023-03-08
1539,Customer 1539,c1539@example.com,Delhi,regular,2023-11-17
1540,Customer 1540,c1540@example.com,Bangalore,premium,2023-01-26
1541,Customer 1541,c1541@example.com,Mumbai,vip,2024-10-21
1542,Customer 1542,c1542@example.com,Delhi,regular,2024-07-29
1543,Customer 1543,c1543@example.com,Pune,premium,2023-01-31
1544,Customer 1544,c1544@example.com,Pune,premium,2023-11-21
1545,Customer 1545,c1545@example.com,Bangalore,regular,2024-07-21
1546,Customer 1546,c1546@example.com,Delhi,regular,2024-10-29
1547,Customer 1547,c1547@example.com,Pune,regular,2025-05-23
1548,Customer 1548,c1548@example.com,Pune,premium,2024-07-01
1549,Customer 1549,c1549@example.com,Bangalore,regular,2025-05-29
1550,Customer 1550,c1550@example.com,Delhi,premium,2023-07-27
1551,Customer 1551,c1551@example.com,Mumbai,regular,2024-08-21
1552,Customer 1552,c1552@example.com,Bangalore,premium,2024-07-01
1553,Customer 1553,c1553@example.com,Mumbai,premium,2023-04-29
1554,Customer 1554,c1554@example.com,Hyderabad,premium,2023-12-22
1555,Customer 1555,c1555@example.com,Delhi,regular,2023-06-04
1556,Customer 1556,c1556@example.com,Delhi,premium,2024-08-27
1557,Customer 1557,c1557@example.com,Bangalore,regular,2023-10-19
1558,Customer 1558,c1558@example.com,Mumbai,regular,2023-08-10
1559,Customer 1559,c1559@example.com,Hyderabad,vip,2023-03-17
1560,Customer 1560,c1560@example.com,Kolkata,vip,2023-09-30
1561,Customer 1561,c1561@example.com,Hyderabad,regular,2024-08-14
1562,Customer 1562,c1562@example.com,Bangalore,premium,2023-06-01
1563,Customer 1563,c1563@example.com,Kolkata,regular,2024-11-30
1564,Customer 1564,c1564@example.com,Delhi,regular,2023-05-01
1565,Customer 1565,c1565@example.com,Bangalore,regular,2024-08-26
1566,Customer 1566,c1566@example.com,Mumbai,regular,2023-12-29
1567,Customer 1567,c1567@example.com,Bangalore,premium,2024-12-29
1568,Customer 1568,c1568@example.com,Kolkata,premium,2024-07-06
1569,Customer 1569,c1569@example.com,Pune,regular,2024-07-09
1570,Customer 1570,c1570@example.com,Bangalore,premium,2024-06-11
1571,Customer 1571,c1571@example.com,Bangalore,premium,2024-10-04
1572,Customer 1572,c1572@example.com,Pune,regular,2023-06-21
1573,Customer 1573,c1573@example.com,Pune,regular,2025-01-11
1574,Customer 1574,c1574@example.com,Bangalore,regular,2023-12-16
1575,Customer 1575,c1575@example.com,Bangalore,regular,2024-06-29
1576,Customer 1576,c1576@example.com,Mumbai,regular,2024-01-29
1577,Customer 1577,c1577@example.com,Bangalore,regular,2023-07-25
1578,Customer 1578,c1578@example.com,Pune,regular,2023-07-16
1579,Customer 1579,c1579@example.com,Delhi,regular,2024-06-26
1580,Customer 1580,c1580@example.com,Delhi,regular,2024-07-12
1581,Customer 1581,c1581@example.com,Chennai,premium,2025-06-17
1582,Customer 1582,c1582@example.com,Mumbai,regular,2023-11-03
1583,Customer 1583,c1583@example.com,Mumbai,regular,2024-03-04
1584,Customer 1584,c1584@example.com,Chennai,premium,2023-03-30
1585,Customer 1585,c1585@example.com,Mumbai,regular,2023-03-19
1586,Customer 1586,c1586@example.com,Delhi,regular,2024-09-07
1587,Customer 1587,c1587@example.com,Hyderabad,regular,2024-07-13
1588,Customer 1588,c1588@example.com,Delhi,regular,2023-06-05
1589,Customer 1589,c1589@example.com,Chennai,regular,2025-02-12
1590,Customer 1590,c1590@example.com,Chennai,regular,2023-11-14
1591,Customer 1591,c1591@example.com,Mumbai,premium,2024-12-24
1592,Customer 1592,c1592@example.com,Mumbai,regular,2024-11-25
1593,Customer 1593,c1593@example.com,Hyderabad,premium,2023-04-17
1594,Customer 1594,c1594@example.com,Delhi,regular,2023-04-25
1595,Customer 1595,c1595@example.com,Delhi,regular,2024-11-03
1596,Customer 1596,c1596@example.com,Kolkata,premium,2024-05-10
1597,Customer 1597,c1597@example.com,Mumbai,regular,2023-10-03
1598,Customer 1598,c1598@example.com,Kolkata,regular,2024-06-15
1599,Customer 1599,c1599@example.com,Pune,regular,2024-10-14
1600,Customer 1600,c1600@example.com,Pune,regular,2023-09-01
1601,Customer 1601,c1601@example.com,Mumbai,premium,2025-03-19
1602,Customer 1602,c1602@example.com,Pune,regular,2023-04-13
1603,Customer 1603,c1603@example.com,Hyderabad,regular,2024-02-11
1604,Customer 1604,c1604@example.com,Delhi,premium,2023-12-31
1605,Customer 1605,c1605@example.com,Mumbai,premium,2023-05-22
1606,Customer 1606,c1606@example.com,Mumbai,regular,2023-07-29
1607,Customer 1607,c1607@example.com,Mumbai,regular,2024-08-23
1608,Customer 1608,c1608@example.com,Delhi,regular,2023-12-12
1609,Customer 1609,c1609@example.com,Chennai,premium,2025-05-30
1610,Customer 1610,c1610@example.com,Mumbai,premium,2023-05-07
1611,Customer 1611,c1611@example.com,Delhi,premium,2025-02-05
1612,Customer 1612,c1612@example.com,Delhi,regular,2023-12-26
1613,Customer 1613,c1613@example.com,Delhi,regular,2023-06-15
1614,Customer 1614,c1614@example.com,Bangalore,regular,2025-04-08
1615,Customer 1615,c1615@example.com,Bangalore,premium,2024-10-03
1616,Customer 1616,c1616@example.com,Mumbai,premium,2023-01-09
1617,Customer 1617,c1617@example.com,Chennai,premium,2024-08-03
1618,Customer 1618,c1618@example.com,Bangalore,premium,2024-05-30
1619,Customer 1619,c1619@example.com,Delhi,regular,2024-10-17
1620,Customer 1620,c1620@example.com,Kolkata,regular,2024-01-11
1621,Customer 1621,c1621@example.com,Pune,premium,2025-05-27
1622,Customer 1622,c1622@example.com,Mumbai,regular,2025-01-30
1623,Customer 1623,c1623@example.com,Kolkata,vip,2023-06-16
1624,Customer 1624,c1624@example.com,Bangalore,regular,2024-11-22
1625,Customer 1625,c1625@example.com,Delhi,regular,2024-11-08
1626,Customer 1626,c1626@example.com,Delhi,premium,2024-02-11
1627,Customer 1627,c1627@example.com,Mumbai,regular,2023-11-24
1628,Customer 1628,c1628@example.com,Delhi,regular,2023-08-19
1629,Customer 1629,c1629@example.com,Delhi,regular,2023-06-03
1630,Customer 1630,c1630@example.com,Delhi,vip,2025-04-28
1631,Customer 1631,c1631@example.com,Kolkata,premium,2024-11-04
1632,Customer 1632,c1632@example.com,Bangalore,premium,2025-01-08
1633,Customer 1633,c1633@example.com,Mumbai,regular,2024-04-08
1634,Customer 1634,c1634@example.com,Delhi,premium,2025-03-05
1635,Customer 1635,c1635@example.com,Bangalore,regular,2023-12-21
1636,Customer 1636,c1636@example.com,Mumbai,regular,2023-03-19
1637,Customer 1637,c1637@example.com,Bangalore,regular,2024-01-03
1638,Customer 1638,c1638@example.com,Bangalore,regular,2023-12-20
1639,Customer 1639,c1639@example.com,Hyderabad,regular,2023-02-17
1640,Customer 1640,c1640@example.com,Bangalore,vip,2024-02-26
1641,Customer 1641,c1641@example.com,Pune,regular,2023-12-29
1642,Customer 1642,c1642@example.com,Pune,regular,2023-09-23
1643,Customer 1643,c1643@example.com,Mumbai,regular,2024-10-15
1644,Customer 1644,c1644@example.com,Bangalore,premium,2023-07-20
1645,Customer 1645,c1645@example.com,Bangalore,premium,2023-10-24
1646,Customer 1646,c1646@example.com,Mumbai,premium,2023-10-20
1647,Customer 1647,c1647@example.com,Mumbai,regular,2024-04-01
1648,Customer 1648,c1648@example.com,Kolkata,regular,2023-06-03
1649,Customer 1649,c1649@example.com,Mumbai,regular,2023-01-29
1650,Customer 1650,c1650@example.com,Hyderabad,regular,2025-05-10
1651,Customer 1651,c1651@example.com,Delhi,regular,2024-11-16
1652,Customer 1652,c1652@example.com,Mumbai,regular,2025-03-22
1653,Customer 1653,c1653@example.com,Kolkata,premium,2023-04-18
1654,Customer 1654,c1654@example.com,Pune,regular,2024-07-13
1655,Customer 1655,c1655@example.com,Delhi,regular,2024-09-07
1656,Customer 1656,c1656@example.com,Hyderabad,vip,2024-05-30
1657,Customer 1657,c1657@example.com,Pune,regular,2023-05-09
1658,Customer 1658,c1658@example.com,Delhi,regular,2025-06-10
1659,Customer 1659,c1659@example.com,Pune,regular,2025-05-04
1660,Customer 1660,c1660@example.com,Chennai,regular,2024-03-24
1661,Customer 1661,c1661@example.com,Mumbai,regular,2025-02-05
1662,Customer 1662,c1662@example.com,Pune,regular,2024-11-16
1663,Customer 1663,c1663@example.com,Hyderabad,regular,2023-03-14
1664,Customer 1664,c1664@example.com,Pune,vip,2023-01-30
1665,Customer 1665,c1665@example.com,Chennai,regular,2024-03-22
1666,Customer 1666,c1666@example.com,Kolkata,regular,2024-01-17
1667,Customer 1667,c1667@example.com,Chennai,premium,2025-05-21
1668,Customer 1668,c1668@example.com,Bangalore,premium,2023-06-22
1669,Customer 1669,c1669@example.com,Bangalore,regular,2024-09-04
1670,Customer 1670,c1670@example.com,Chennai,regular,2023-03-18
1671,Customer 1671,c1671@example.com,Pune,regular,2024-05-06
1672,Customer 1672,c1672@example.com,Mumbai,regular,2025-01-28
1673,Customer 1673,c1673@example.com,Mumbai,regular,2023-07-08
1674,Customer 1674,c1674@example.com,Delhi,regular,2024-10-20
1675,Customer 1675,c1675@example.com,Chennai,regular,2023-02-05
1676,Customer 1676,c1676@example.com,Delhi,regular,2023-11-16
1677,Customer 1677,c1677@example.com,Delhi,regular,2023-03-01
1678,Customer 1678,c1678@example.com,Hyderabad,regular,2023-04-20
1679,Customer 1679,c1679@example.com,Mumbai,regular,2023-05-25
1680,Customer 1680,c1680@example.com,Delhi,premium,2024-12-19
1681,Customer 1681,c1681@example.com,Delhi,regular,2023-04-05
1682,Customer 1682,c1682@example.com,Mumbai,vip,2023-11-13
1683,Customer 1683,c1683@example.com,Chennai,regular,2025-02-05
1684,Customer 1684,c1684@example.com,Delhi,regular,2024-12-04
1685,Customer 1685,c1685@example.com,Delhi,regular,2024-01-07
1686,Customer 1686,c1686@example.com,Delhi,premium,2024-06-29
1687,Customer 1687,c1687@example.com,Mumbai,premium,2025-06-04
1688,Customer 1688,c1688@example.com,Hyderabad,regular,2024-10-10
1689,Customer 1689,c1689@example.com,Mumbai,regular,2024-01-08
1690,Customer 1690,c1690@example.com,Delhi,vip,2024-06-21
1691,Customer 1691,c1691@example.com,Chennai,regular,2023-09-02
1692,Customer 1692,c1692@example.com,Delhi,regular,2025-05-14
1693,Customer 1693,c1693@example.com,Bangalore,regular,2025-01-03
1694,Customer 1694,c1694@example.com,Delhi,premium,2023-08-05
1695,Customer 1695,c1695@example.com,Bangalore,premium,2024-09-11
1696,Customer 1696,c1696@example.com,Delhi,regular,2025-02-23
1697,Customer 1697,c1697@example.com,Bangalore,regular,2025-03-05
1698,Customer 1698,c1698@example.com,Mumbai,regular,2024-07-15
1699,Customer 1699,c1699@example.com,Mumbai,premium,2024-09-06
1700,Customer 1700,c1700@example.com,Bangalore,premium,2024-09-18
1701,Customer 1701,c1701@example.com,Chennai,premium,2024-02-01
1702,Customer 1702,c1702@example.com,Kolkata,premium,2025-06-04
1703,Customer 1703,c1703@example.com,Chennai,regular,2023-01-14
1704,Customer 1704,c1704@example.com,Bangalore,premium,2023-01-31
1705,Customer 1705,c1705@example.com,Pune,regular,2023-04-26
1706,Customer 1706,c1706@example.com,Pune,premium,2023-08-30
1707,Customer 1707,c1707@example.com,Chennai,premium,2025-01-03
1708,Customer 1708,c1708@example.com,Kolkata,premium,2024-10-14
1709,Customer 1709,c1709@example.com,Delhi,premium,2024-08-16
1710,Customer 1710,c1710@example.com,Bangalore,premium,2024-12-11
1711,Customer 1711,c1711@example.com,Chennai,regular,2023-05-19
1712,Customer 1712,c1712@example.com,Mumbai,regular,2023-08-13
1713,Customer 1713,c1713@example.com,Mumbai,regular,2024-12-16
1714,Customer 1714,c1714@example.com,Hyderabad,premium,2024-02-29
1715,Customer 1715,c1715@example.com,Mumbai,premium,2025-06-18
1716,Customer 1716,c1716@example.com,Hyderabad,regular,2025-02-12
1717,Customer 1717,c1717@example.com,Hyderabad,regular,2025-01-29
1718,Customer 1718,c1718@example.com,Mumbai,premium,2025-05-26
1719,Customer 1719,c1719@example.com,Chennai,regular,2023-08-06
1720,Customer 1720,c1720@example.com,Delhi,regular,2025-05-24
1721,Customer 1721,c1721@example.com,Delhi,premium,2023-05-18
1722,Customer 1722,c1722@example.com,Kolkata,regular,2023-07-08
1723,Customer 1723,c1723@example.com,Hyderabad,premium,2024-06-12
1724,Customer 1724,c1724@example.com,Chennai,regular,2023-12-08
1725,Customer 1725,c1725@example.com,Bangalore,vip,2024-01-22
1726,Customer 1726,c1726@example.com,Kolkata,premium,2024-01-23
1727,Customer 1727,c1727@example.com,Bangalore,regular,2024-05-26
1728,Customer 1728,c1728@example.com,Kolkata,regular,2024-03-12
1729,Customer 1729,c1729@example.com,Chennai,premium,2024-08-12
1730,Customer 1730,c1730@example.com,Mumbai,regular,2025-02-12
1731,Customer 1731,c1731@example.com,Chennai,regular,2024-11-10
1732,Customer 1732,c1732@example.com,Hyderabad,regular,2024-03-11
1733,Customer 1733,c1733@example.com,Hyderabad,premium,2025-05-28
1734,Customer 1734,c1734@example.com,Pune,premium,2023-09-22
1735,Customer 1735,c1735@example.com,Mumbai,premium,2025-01-26
1736,Customer 1736,c1736@example.com,Hyderabad,premium,2024-07-22
1737,Customer 1737,c1737@example.com,Bangalore,premium,2023-04-22
1738,Customer 1738,c1738@example.com,Mumbai,regular,2024-12-10
1739,Customer 1739,c1739@example.com,Mumbai,premium,2024-11-15
1740,Customer 1740,c1740@example.com,Mumbai,regular,2024-06-29
1741,Customer 1741,c1741@example.com,Chennai,regular,2023-04-21
1742,Customer 1742,c1742@example.com,Mumbai,vip,2025-04-14
1743,Customer 1743,c1743@example.com,Hyderabad,regular,2025-03-01
1744,Customer 1744,c1744@example.com,Mumbai,premium,2025-06-01
1745,Customer 1745,c1745@example.com,Chennai,regular,2025-03-10
1746,Customer 1746,c1746@example.com,Delhi,regular,2024-11-03
1747,Customer 1747,c1747@example.com,Bangalore,regular,2025-05-24
1748,Customer 1748,c1748@example.com,Mumbai,premium,2025-03-10
1749,Customer 1749,c1749@example.com,Hyderabad,premium,2025-06-05
1750,Customer 1750,c1750@example.com,Mumbai,regular,2023-03-20
1751,Customer 1751,c1751@example.com,Bangalore,regular,2024-10-12
1752,Customer 1752,c1752@example.com,Pune,regular,2024-06-06
1753,Customer 1753,c1753@example.com,Bangalore,regular,2025-05-20
1754,Customer 1754,c1754@example.com,Mumbai,regular,2023-01-22
